"CURRENT_REFMET_NAME","refmet_name","metabolite_name","is_standard","assay","super_class","main_class","sub_class","formula","exactmass","pubchem_cid","kegg_id","inchi_key","lm_id","hmdb_id","chebi_id"
"Ala-Ala","Ala-Ala","ala-ala",0,"metab-u-hilicpos","Organic acids","Amino acids and peptides","Dipeptides","C6H12N2O3",160.084793,5484352,"C00993","DEFJQIDDEAULHB-IMJSIDKUSA-N",NA,NA,NA
"Ala-Leu","Ala-Leu","Ala-Leu",0,"metab-u-rppos","Organic acids","Amino acids and peptides","Dipeptides","C9H18N2O3",202.131743,96801,NA,"RDIKFPRVLJLMER-BQBZGAKWSA-N",NA,"HMDB0028691",NA
"Alanine","Alanine","alanine",0,"metab-u-hilicpos","Organic acids","Amino acids and peptides","Amino acids","C3H7NO2",89.047679,5950,"C00041","QNAYBMKLOCPYGJ-REOHCLBHSA-N",NA,"HMDB0000161",16977
"Alanine","Alanine","alanine",0,"metab-u-ionpneg","Organic acids","Amino acids and peptides","Amino acids","C3H7NO2",89.047679,5950,"C00041","QNAYBMKLOCPYGJ-REOHCLBHSA-N",NA,"HMDB0000161",16977
"Alanine","Alanine","alanine",0,"metab-u-rppos","Organic acids","Amino acids and peptides","Amino acids","C3H7NO2",89.047679,5950,"C00041","QNAYBMKLOCPYGJ-REOHCLBHSA-N",NA,"HMDB0000161",16977
"Alanine","alanine-13C3 [iSTD]","alanine-13C3",1,"metab-u-rpneg","Organic acids","Amino acids and peptides","Amino acids","C3H7NO2",89.0477,5950,"C00041","QNAYBMKLOCPYGJ-REOHCLBHSA-N",NA,"HMDB0000161",16977
"Allantoin","Allantoin","allantoin",0,"metab-u-hilicpos","Organoheterocyclic compounds","Ureas","Ureides","C4H6N4O3",158.043991,439714,"C02350","POJWUDADGALRAB-SFOWXEAESA-N",NA,NA,15678
"Alloisoleucine","Alloisoleucine","alloisoleucine",0,"metab-u-hilicpos","Organic acids","Amino acids and peptides","Amino acids","C6H13NO2",131.094629,99288,"C21096","AGPKZVBTJJNPAG-UHNVWZDZSA-N",NA,"HMDB0000557",43433
"Allopurinol","Allopurinol","allopurinol",0,"metab-u-hilicpos","Nucleic acids","Pyrimidines","Pyrazolo[3,4-d]pyrimidines","C5H4N4O",136.038511,135401907,NA,"OFCNXPDARWKPPY-UHFFFAOYSA-N",NA,"HMDB0014581",40279
"alpha-Hydroxymetoprolol","alpha-Hydroxymetoprolol","alpha-hydroxymetoprolol",0,"metab-u-hilicpos","Benzenoids","Phenols","Phenol ethers","C15H25NO4",283.178359,114962,NA,"OFRYBPCSEMMZHR-UHFFFAOYSA-N",NA,"HMDB0060994",NA
"alpha-Linolenoyl-EA","alpha-Linolenoyl-EA","alpha-Linolenoyl-EA",0,"targeted","Fatty Acyls","Fatty amides","NAE","C20H35NO2",321.266779,5283449,NA,"HBJXRRXWHSHZPU-PDBXOOCHSA-N","LMFA08040007","HMDB0013624",89605
"alpha-Muricholic acid","alpha-Muricholic acid","alpha-muricholate",0,"metab-u-rpneg","Sterol Lipids","Bile acids","C24 bile acids","C24H40O5",408.287575,5283852,"C17647","DKPMWHFRUGMUKF-GDYCBZMLSA-N","LMST04010066",NA,81243
"alpha-N-Phenylacetylglutamine","alpha-N-Phenylacetylglutamine","alpha-N-phenylacetylglutamine",0,"metab-u-rpneg","Organic acids","Amino acids and peptides","Amino acids","C13H16N2O4",264.111008,92258,"C04148","JFLIEFSWGNOPJJ-JTQLQIEISA-N",NA,"HMDB0006344",17884
"alpha-N-Phenylacetylglutamine","alpha-N-Phenylacetylglutamine","phenylacetylglutamine",0,"metab-u-hilicpos","Organic acids","Amino acids and peptides","Amino acids","C13H16N2O4",264.111008,92258,"C04148","JFLIEFSWGNOPJJ-JTQLQIEISA-N",NA,"HMDB0006344",17884
"alpha-Tocopherol","alpha-Tocopherol","alpha-tocopherol",0,"metab-u-rppos","Prenol Lipids","Quinones and hydroquinones","Vitamin E","C29H50O2",430.38108,14985,"C02477","GVJHHUAWPYXKBD-IEOSBIPESA-N","LMPR02020001","HMDB0001893",18145
"alpha-Tocopherol","alpha-Tocopherol","alpha-tocopherol",0,"metab-u-rpneg","Prenol Lipids","Quinones and hydroquinones","Vitamin E","C29H50O2",430.38108,14985,"C02477","GVJHHUAWPYXKBD-IEOSBIPESA-N","LMPR02020001","HMDB0001893",18145
"Aminoadipic acid","Aminoadipic acid","alpha-Aminoadipic-acid",0,"targeted","Fatty Acyls","Fatty acids","Dicarboxylic acids","C6H11NO4",161.068809,NA,NA,NA,NA,NA,NA
"Aminododecanoic acid","Aminododecanoic acid","FA(12:0-NH2)",0,"metab-u-rppos","Fatty Acyls","Fatty acids","Amino FA","C12H25NO2",215.188529,NA,NA,NA,NA,NA,NA
"Aminoisobutyric acid","Aminoisobutyric acid","2-aminoisobutyrate",0,"metab-u-hilicpos","Fatty Acyls","Fatty acids","Amino FA","C4H9NO2",103.063329,6119,"C03665","FUOOLUPWFVMBKG-UHFFFAOYSA-N","LMFA01100053","HMDB0001906",27971
"AMP","AMP","AMP",0,"metab-u-rpneg","Nucleic acids","Purines","Purine rNMP","C10H14N5O7P",347.063088,6083,"C00020","UDMBCSSLTHHNCD-KQYNXXCUSA-N",NA,"HMDB0000045",16027
"AMP","AMP","AMP",0,"metab-u-ionpneg","Nucleic acids","Purines","Purine rNMP","C10H14N5O7P",347.063088,6083,"C00020","UDMBCSSLTHHNCD-KQYNXXCUSA-N",NA,"HMDB0000045",16027
"Anserine","Anserine","anserine",0,"metab-u-hilicpos","Organic acids","Amino acids and peptides","Hybrid peptides","C10H16N4O3",240.122241,112072,"C01262","MYYIAHXIVFADCU-QMMMGPOBSA-N",NA,"HMDB0000194",18323
"Arachidic acid","Arachidic acid","FA(20:0)",0,"metab-u-rpneg","Fatty Acyls","Fatty acids","Saturated FA","C20H40O2",312.30283,10467,"C06425","VKOBVWXKNCXXDE-UHFFFAOYSA-N","LMFA01010020","HMDB0002212",28822
"Arachidonoyl-EA","Arachidonoyl-EA","Arachidonoyl-EA",0,"targeted","Fatty Acyls","Fatty amides","NAE","C22H37NO2",347.282429,5281969,"C11695","LGEQQWMQCRIYKG-DOFZRALJSA-N","LMFA08040001","HMDB0004080",2700
"Arachidonyl-CoA","Arachidonyl-CoA","CoA(20:4)",0,"targeted","Fatty Acyls","Fatty esters","Acyl CoAs","C41H66N7O17P3S",1053.344884,5497113,"C02249","JDEPVTUUCBFJIW-YQVDHACTSA-N","LMFA07050288","HMDB06523",15514
"Arginine","Arginine","arginine",0,"metab-u-ionpneg","Organic acids","Amino acids and peptides","Amino acids","C6H14N4O2",174.111676,6322,"C00062","ODKSFYDXXFIFQN-BYPYZUCNSA-N",NA,"HMDB0000517",16467
"Arginine","Arginine","arginine",0,"metab-u-hilicpos","Organic acids","Amino acids and peptides","Amino acids","C6H14N4O2",174.111676,6322,"C00062","ODKSFYDXXFIFQN-BYPYZUCNSA-N",NA,"HMDB0000517",16467
"Arginine","Arginine","arginine_feature1",0,"metab-u-lrppos","Organic acids","Amino acids and peptides","Amino acids","C6H14N4O2",174.111676,6322,"C00062","ODKSFYDXXFIFQN-BYPYZUCNSA-N",NA,"HMDB0000517",16467
"Argininosuccinic acid","Argininosuccinic acid","argininosuccinate",0,"metab-u-hilicpos","Organic acids","Amino acids and peptides","Amino acids","C10H18N4O6",290.122636,16950,"C03406","KDZOASGQNOPSCU-WDSKDSINSA-N",NA,"HMDB0000052",15682
"Asp-Leu","Asp-Leu","Asp-Leu",0,"metab-u-rppos","Organic acids","Amino acids and peptides","Dipeptides","C10H18N2O5",246.121573,6992367,NA,"ZVDPYSVOZFINEE-BQBZGAKWSA-N",NA,NA,NA
"Asparagine","Asparagine","asparagine",0,"metab-u-hilicpos","Organic acids","Amino acids and peptides","Amino acids","C4H8N2O3",132.053493,6267,"C00152","DCXYFEDJOCDNAF-REOHCLBHSA-N",NA,"HMDB0000168",17196
"Asparagine","Asparagine","asparagine",0,"metab-u-ionpneg","Organic acids","Amino acids and peptides","Amino acids","C4H8N2O3",132.053493,6267,"C00152","DCXYFEDJOCDNAF-REOHCLBHSA-N",NA,"HMDB0000168",17196
"Asparagine","Asparagine-15N2 [iSTD]","asparagine-15N2",1,"metab-u-rpneg","Organic acids","Amino acids and peptides","Amino acids","C4H8N2O3",132.0535,6267,"C00152","DCXYFEDJOCDNAF-REOHCLBHSA-N",NA,"HMDB0000168",17196
"Aspartic acid","aspartate-13C4 [iSTD]","aspartate-13C4",1,"metab-u-rpneg","Organic acids","Amino acids and peptides","Amino acids","C4H7NO4",133.0375,5960,"C00049","CKLJMWTZIZZHCS-REOHCLBHSA-N",NA,"HMDB0000191",17053
"Aspartic acid","Aspartic acid","aspartate",0,"metab-u-ionpneg","Organic acids","Amino acids and peptides","Amino acids","C4H7NO4",133.037509,5960,"C00049","CKLJMWTZIZZHCS-REOHCLBHSA-N",NA,"HMDB0000191",17053
"Aspartic acid","Aspartic acid","aspartate",0,"metab-u-hilicpos","Organic acids","Amino acids and peptides","Amino acids","C4H7NO4",133.037509,5960,"C00049","CKLJMWTZIZZHCS-REOHCLBHSA-N",NA,"HMDB0000191",17053
"Aspartic acid","Aspartic acid","aspartate",0,"metab-u-rpneg","Organic acids","Amino acids and peptides","Amino acids","C4H7NO4",133.037509,5960,"C00049","CKLJMWTZIZZHCS-REOHCLBHSA-N",NA,"HMDB0000191",17053
"Aspirin","Aspirin","aspirin",0,"metab-u-rpneg","Benzenoids","Phenols","Phenol esters","C9H8O4",180.04226,2244,"C01405","BSYNRYMUTXBXSQ-UHFFFAOYSA-N",NA,"HMDB0001879",15365
"ATP","ATP","ATP",0,"metab-u-ionpneg","Nucleic acids","Purines","Purine rNTP","C10H16N5O13P3",506.995754,5957,"C00002","ZKHQWZAMYRWXGA-KQYNXXCUSA-N",NA,"HMDB0000538",15422
"Azelaic acid","Azelaic acid","azelaate",0,"metab-u-rppos","Fatty Acyls","Fatty acids","Dicarboxylic acids","C9H16O4",188.10486,2266,"C08261","BDJRBEYXGGNYIS-UHFFFAOYSA-N","LMFA01170054","HMDB0000784",48131
"Azelaic acid","Azelaic acid","FA(9:0-COOH)",0,"metab-u-rpneg","Fatty Acyls","Fatty acids","Dicarboxylic acids","C9H16O4",188.10486,2266,"C08261","BDJRBEYXGGNYIS-UHFFFAOYSA-N","LMFA01170054","HMDB0000784",48131
"Azelaic acid","Azelaic acid","FA(9:0-COOH)",0,"metab-u-rppos","Fatty Acyls","Fatty acids","Dicarboxylic acids","C9H16O4",188.10486,2266,"C08261","BDJRBEYXGGNYIS-UHFFFAOYSA-N","LMFA01170054","HMDB0000784",48131
"Behenic acid","Behenic acid","FA(22:0)",0,"metab-u-rpneg","Fatty Acyls","Fatty acids","Saturated FA","C22H44O2",340.33413,8215,"C08281","UKMSUNONTOPOIO-UHFFFAOYSA-N","LMFA01010022","HMDB0000944",28941
"Behenoyl-EA","Behenoyl-EA","EA(22:0)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty amides","NAE","C24H49NO2",383.376329,3023585,NA,"XHFWUECSNJWBJU-UHFFFAOYSA-N","LMFA08040052",NA,146186
"Benzyl butyl phthalate","Benzyl butyl phthalate","benzylbutylphthalate",0,"metab-u-rppos","Benzenoids","Benzoic acids","Benzoic acid esters","C19H20O4",312.13616,2347,"C14211","IRIAEXORFWYRCZ-UHFFFAOYSA-N",NA,NA,NA
"beta-Alanine","beta-Alanine","beta-alanine",0,"metab-u-hilicpos","Organic acids","Amino acids and peptides","Amino acids","C3H7NO2",89.047679,239,"C00099","UCMIRNVEIXFBKS-UHFFFAOYSA-N",NA,"HMDB0000056",16958
"beta-Muricholic acid","beta-Muricholic acid","beta-muricholate",0,"metab-u-rpneg","Sterol Lipids","Bile acids","C24 bile acids","C24H40O5",408.287575,5283853,"C17726","DKPMWHFRUGMUKF-CRKPLTDNSA-N","LMST04010067","HMDB0000415",81298
"Betaine","Betaine","betaine",0,"metab-u-hilicpos","Organic acids","Amino acids and peptides","Amino acids","C5H11NO2",117.078979,247,"C00719","KWIUHFFTVRNATP-UHFFFAOYSA-N",NA,"HMDB0000043",17750
"Bilirubin","Bilirubin","bilirubin",0,"metab-u-hilicpos","Organoheterocyclic compounds","Tetrapyrroles","Tetrapyrroles","C33H36N4O6",584.263486,5280352,"C00486","BPYKTIZUTYGOLE-IFADSCNNSA-N",NA,"HMDB0000054",16990
"Bilirubin","Bilirubin","bilirubin",0,"metab-u-rppos","Organoheterocyclic compounds","Tetrapyrroles","Tetrapyrroles","C33H36N4O6",584.263486,5280352,"C00486","BPYKTIZUTYGOLE-IFADSCNNSA-N",NA,"HMDB0000054",16990
"Bilirubin","Bilirubin","bilirubin_feature1",0,"metab-u-lrppos","Organoheterocyclic compounds","Tetrapyrroles","Tetrapyrroles","C33H36N4O6",584.263486,5280352,"C00486","BPYKTIZUTYGOLE-IFADSCNNSA-N",NA,"HMDB0000054",16990
"Biliverdin","Biliverdin","biliverdin",0,"metab-u-hilicpos","Organoheterocyclic compounds","Bilirubins","Bilirubins","C33H34N4O6",582.247836,5280353,"C00500","QBUVFDKTZJNUPP-BBROENKCSA-N",NA,"HMDB0001008",17033
"Biliverdin","Biliverdin","biliverdin",0,"metab-u-rppos","Organoheterocyclic compounds","Bilirubins","Bilirubins","C33H34N4O6",582.247836,5280353,"C00500","QBUVFDKTZJNUPP-BBROENKCSA-N",NA,"HMDB0001008",17033
"Biopterin","Biopterin","biopterin",0,"metab-u-hilicpos","Organoheterocyclic compounds","Pterins","Biopterins","C9H11N5O3",237.08619,135403659,"C06313","LHQIJBMDNUYRAM-DZSWIPIPSA-N",NA,"HMDB0000468",63931
"Biotin","Biotin","biotin",0,"metab-u-hilicpos","Organoheterocyclic compounds","Heterocyclic compounds","Biotin","C10H16N2O3S",244.088165,171548,"C00120","YBJHBAHKTGYVGT-ZKWXMUAHSA-N",NA,"HMDB0000030",15956
"bis(2-Ethylhexyl)phthalic acid","bis(2-Ethylhexyl)phthalic acid","bis(2-ethylhexyl)phthalate",0,"metab-u-rppos","Benzenoids","Benzoic acids","Benzoic acids","C24H38O4",390.27701,19752116,NA,"XZYRJVLKSRQAGD-UHFFFAOYSA-N",NA,NA,NA
"Brassinolide","24-epi-Brassinolide [iSTD]","epibrassinolide+HCOOH",1,"metab-u-rpneg","Sterol Lipids","Sterols","Brassinolides","C28H48O6",480.3451,115196,"C11049","IXVMHGVQKLDRKH-KNBKMWSGSA-N","LMST01140001",NA,28277
"Butyryl-CoA","Butyryl-CoA","CoA(4:0)",0,"targeted","Fatty Acyls","Fatty esters","Acyl CoAs","C25H42N7O17P3S",837.157084,122283,"C00136","CRFNGMNYKDXRTN-CITAKDKDSA-N","LMFA07050292","HMDB01088",15517
"C-Glycosyltryptophan","C-Glycosyltryptophan","C-glycosyltryptophan",0,"metab-u-hilicpos","Organic acids","Amino acids and peptides","Amino acids","C17H22N2O7",366.142703,21775807,NA,"CPXSBHKDEPPWIX-NJORQXHJSA-N",NA,NA,NA
"C16 Sphinganine","C16 Sphinganine","sphinganine (C16)",0,"metab-u-rppos","Sphingolipids","Sphingoid bases","Sphingoid base analogs","C16H35NO2",273.266779,656816,"C13915","ZKLREJQHRKUJHD-JKSUJKDBSA-N","LMSP01040001",NA,71050
"Cadaverine","Cadaverine","cadaverine",0,"metab-u-hilicpos","Fatty Acyls","Fatty amines","Monoalkylamines","C5H14N2",102.115698,273,"C01672","VHRGRCVQAFMJIZ-UHFFFAOYSA-N",NA,"HMDB0002322",18127
"Caffeic acid","Caffeic acid","caffeate",0,"metab-u-rpneg","Polyketides","Cinnamic acids","Hydroxycinnamic acids","C9H8O4",180.04226,1549111,"C01481","QAIPRVGONGVQAS-RQOWECAXSA-N",NA,"HMDB0001964",17395
"Caffeine","Caffeine","caffeine",0,"metab-u-rppos","Nucleic acids","Purines","Xanthines","C8H10N4O2",194.080376,2519,"C07481","RYYVLZVUVIJVGH-UHFFFAOYSA-N",NA,"HMDB0001847",27732
"Campesterol ester 18:2","Campesterol ester(18:2)","campesterol ester(18:2)_M+NH3_feature1",0,"metab-u-lrppos","Sterol Lipids","Sterol esters","Chol. esters","C46H78O2",662.60018,69169003,"C01789","DWTYTVTUGPAKRN-MRDGGECFSA-N","LMST01020067",NA,NA
"Capric acid","Capric acid","FA(10:0)",0,"metab-u-rpneg","Fatty Acyls","Fatty acids","Saturated FA","C10H20O2",172.14633,2969,"C01571","GHVNFZFCNZKVNT-UHFFFAOYSA-N","LMFA01010010","HMDB0000511",30813
"CAR 10:0","CAR(10:0)","C10 carnitine",0,"metab-u-hilicpos","Fatty Acyls","Fatty esters","Acyl carnitines","C17H33NO4",315.240959,11953821,"C03299","LZOSYCMHQXPBFU-OAHLLOKOSA-N","LMFA07070006","HMDB0062631",28717
"CAR 10:0","CAR(10:0)","Car(10:0)",0,"metab-u-rppos","Fatty Acyls","Fatty esters","Acyl carnitines","C17H33NO4",315.240959,11953821,"C03299","LZOSYCMHQXPBFU-OAHLLOKOSA-N","LMFA07070006","HMDB0062631",28717
"CAR 10:0","CAR(10:0)","Car(10:0)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C17H33NO4",315.240959,11953821,"C03299","LZOSYCMHQXPBFU-OAHLLOKOSA-N","LMFA07070006","HMDB0062631",28717
"CAR 10:0;OH","CAR(10:0(OH))","Car(10:0-OH)",0,"metab-u-rppos","Fatty Acyls","Fatty esters","Acyl carnitines","C17H33NO5",331.235874,NA,NA,NA,NA,NA,NA
"CAR 10:0;OH","CAR(10:0(OH))","Car(10:0-OH)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C17H33NO5",331.235874,NA,"C03299",NA,NA,NA,NA
"CAR 10:1","CAR(10:1)","Car(10:1)",0,"metab-u-rppos","Fatty Acyls","Fatty esters","Acyl carnitines","C17H31NO4",313.225309,NA,NA,NA,NA,NA,NA
"CAR 10:1","CAR(10:1)","Car(10:1)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C17H31NO4",313.225309,NA,"C03299",NA,NA,NA,NA
"CAR 10:2","CAR(10:2)","C10:2 carnitine",0,"metab-u-hilicpos","Fatty Acyls","Fatty esters","Acyl carnitines","C17H29NO4",311.209659,NA,"C02301",NA,NA,NA,NA
"CAR 11:0","CAR(11:0)","Car(11:0)",0,"metab-u-rppos","Fatty Acyls","Fatty esters","Acyl carnitines","C18H35NO4",329.256609,NA,NA,NA,NA,NA,NA
"CAR 12:0","CAR(12:0)","C12 carnitine",0,"metab-u-hilicpos","Fatty Acyls","Fatty esters","Acyl carnitines","C19H37NO4",343.272259,168381,"C02301","FUJLYHJROOYKRA-QGZVFWFLSA-N","LMFA07070062","HMDB0002250",77086
"CAR 12:0","CAR(12:0)","Car(12:0)",0,"metab-u-rppos","Fatty Acyls","Fatty esters","Acyl carnitines","C19H37NO4",343.272259,168381,NA,"FUJLYHJROOYKRA-QGZVFWFLSA-N","LMFA07070062","HMDB0002250",77086
"CAR 12:0","CAR(12:0)_lp_a","Car(12:0)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C19H37NO4",343.2723,168381,"C02301","FUJLYHJROOYKRA-QGZVFWFLSA-N","LMFA07070062","HMDB0002250",77086
"CAR 12:0","CAR(12:0)_lp_b","Car(12:0)_feature2",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C19H37NO4",343.2723,168381,"C02301","FUJLYHJROOYKRA-QGZVFWFLSA-N","LMFA07070062","HMDB0002250",77086
"CAR 12:0;OH","CAR(12:0(OH))","Car(12:0-OH)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C19H37NO5",359.267174,NA,"C02301",NA,NA,NA,NA
"CAR 12:1","CAR(12:1)","C12:1 carnitine",0,"metab-u-hilicpos","Fatty Acyls","Fatty esters","Acyl carnitines","C19H35NO4",341.256609,NA,"C02301",NA,NA,NA,NA
"CAR 12:1","CAR(12:1)","Car(12:1)",0,"metab-u-rppos","Fatty Acyls","Fatty esters","Acyl carnitines","C19H35NO4",341.256609,NA,NA,NA,NA,NA,NA
"CAR 12:1","CAR(12:1)","Car(12:1)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C19H35NO4",341.256609,NA,"C02301",NA,NA,NA,NA
"CAR 13:0","CAR(13:0)","Car(13:0)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C20H39NO4",357.287909,NA,"C02301",NA,NA,NA,NA
"CAR 13:1","CAR(13:1)","Car(13:1)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C20H37NO4",355.272259,NA,"C02301",NA,NA,NA,NA
"CAR 14:0","CAR(14:0)","C14 carnitine",0,"metab-u-hilicpos","Fatty Acyls","Fatty esters","Acyl carnitines","C21H41NO4",371.303559,53477791,"C02301","PSHXNVGSVNEJBD-LJQANCHMSA-N","LMFA07070107","HMDB0005066",84634
"CAR 14:0","CAR(14:0)","Car(14:0)",0,"metab-u-rppos","Fatty Acyls","Fatty esters","Acyl carnitines","C21H41NO4",371.303559,53477791,NA,"PSHXNVGSVNEJBD-LJQANCHMSA-N","LMFA07070107","HMDB0005066",84634
"CAR 14:0","CAR(14:0)","Car(14:0)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C21H41NO4",371.303559,53477791,"C02301","PSHXNVGSVNEJBD-LJQANCHMSA-N","LMFA07070107","HMDB0005066",84634
"CAR 14:0;OH","CAR(14:0(OH))","Car(14:0-OH)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C21H41NO5",387.298474,NA,"C02301",NA,NA,NA,NA
"CAR 14:1","CAR(14:1)","C14:1 carnitine",0,"metab-u-hilicpos","Fatty Acyls","Fatty esters","Acyl carnitines","C21H39NO4",369.287909,NA,"C02301",NA,NA,NA,NA
"CAR 14:1","CAR(14:1)","Car(14:1)",0,"metab-u-rppos","Fatty Acyls","Fatty esters","Acyl carnitines","C21H39NO4",369.287909,NA,NA,NA,NA,NA,NA
"CAR 14:1","CAR(14:1)","Car(14:1)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C21H39NO4",369.287909,NA,"C02301",NA,NA,NA,NA
"CAR 14:1;OH","CAR(14:1(OH))","Car(14:1-OH)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C21H39NO5",385.282824,NA,"C02301",NA,NA,NA,NA
"CAR 14:2","CAR(14:2)","C14:2 carnitine",0,"metab-u-hilicpos","Fatty Acyls","Fatty esters","Acyl carnitines","C21H37NO4",367.272259,NA,"C02301",NA,NA,NA,NA
"CAR 14:2","CAR(14:2)","Car(14:2)",0,"metab-u-rppos","Fatty Acyls","Fatty esters","Acyl carnitines","C21H37NO4",367.272259,NA,NA,NA,NA,NA,NA
"CAR 14:2","CAR(14:2)","Car(14:2)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C21H37NO4",367.272259,NA,"C02301",NA,NA,NA,NA
"CAR 14:2;OH","CAR(14:2(OH))","Car(14:2-OH)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C21H37NO5",383.267174,NA,"C02301",NA,NA,NA,NA
"CAR 15:0","CAR(15:0)_lp_a","Car(15:0)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C22H43NO4",385.3192,145720488,"C02301","MDDWQHVKSHTZTD-HXUWFJFHSA-N",NA,NA,NA
"CAR 15:0","CAR(15:0)_lp_b","Car(15:0)_feature2",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C22H43NO4",385.3192,145720488,"C02301","MDDWQHVKSHTZTD-HXUWFJFHSA-N",NA,NA,NA
"CAR 16:0","CAR(16:0)","C16 carnitine",0,"metab-u-hilicpos","Fatty Acyls","Fatty esters","Acyl carnitines","C23H45NO4",399.334859,11953816,"C02990","XOMRRQXKHMYMOC-OAQYLSRUSA-N","LMFA07070004","HMDB0000222",17490
"CAR 16:0","CAR(16:0)","Car(16:0)",0,"metab-u-rppos","Fatty Acyls","Fatty esters","Acyl carnitines","C23H45NO4",399.334859,11953816,"C02990","XOMRRQXKHMYMOC-OAQYLSRUSA-N","LMFA07070004","HMDB0000222",17490
"CAR 16:0","CAR(16:0)","Car(16:0)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C23H45NO4",399.334859,11953816,"C02990","XOMRRQXKHMYMOC-OAQYLSRUSA-N","LMFA07070004","HMDB0000222",17490
"CAR 16:0;OH","CAR(16:0(OH))","C16-OH carnitine",0,"metab-u-hilicpos","Fatty Acyls","Fatty esters","Acyl carnitines","C23H45NO5",415.329774,NA,"C02301",NA,NA,NA,NA
"CAR 16:0;OH","CAR(16:0(OH))","Car(16:0-OH)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C23H45NO5",415.329774,NA,"C02301",NA,NA,NA,NA
"CAR 16:1","CAR(16:1)","Car(16:1)",0,"metab-u-rppos","Fatty Acyls","Fatty esters","Acyl carnitines","C23H43NO4",397.319209,NA,NA,NA,NA,NA,NA
"CAR 16:1","CAR(16:1)_lp_a","Car(16:1)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C23H43NO4",397.3192,NA,"C02301",NA,NA,NA,NA
"CAR 16:1","CAR(16:1)_lp_b","Car(16:1)_feature2",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C23H43NO4",397.3192,NA,"C02301",NA,NA,NA,NA
"CAR 16:2","CAR(16:2)","Car(16:2)",0,"metab-u-rppos","Fatty Acyls","Fatty esters","Acyl carnitines","C23H41NO4",395.303559,NA,NA,NA,NA,NA,NA
"CAR 16:2","CAR(16:2)_lp_a","Car(16:2)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C23H41NO4",395.3036,NA,"C02301",NA,NA,NA,NA
"CAR 16:2;OH","CAR(16:2(OH))","Car(16:2-OH)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C23H41NO5",411.298474,NA,"C02301",NA,NA,NA,NA
"CAR 16:3","CAR(16:3)","Car(16:3)",0,"metab-u-rppos","Fatty Acyls","Fatty esters","Acyl carnitines","C23H39NO4",393.287909,NA,NA,NA,NA,NA,NA
"CAR 16:3","CAR(16:3)","Car(16:3)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C23H39NO4",393.287909,NA,"C02301",NA,NA,NA,NA
"CAR 17:0","CAR(17:0)_lp_a","Car(17:0)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C24H47NO4",413.3505,145720489,"C02301","DWSFAVOTORHAAL-JOCHJYFZSA-N",NA,NA,NA
"CAR 17:0","CAR(17:0)_lp_b","Car(17:0)_feature2",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C24H47NO4",413.3505,145720489,"C02301","DWSFAVOTORHAAL-JOCHJYFZSA-N",NA,NA,NA
"CAR 17:1","CAR(17:1)","Car(17:1)_feature1",0,"metab-u-lrppos","Fatty Acyls","Fatty esters","Acyl carnitines","C24H45NO4",411.334859,NA,"C02301",NA,NA,NA,NA
"CAR 18:0","CAR(18:0)","C18 carnitine",0,"metab-u-hilicpos","Fatty Acyls","Fatty esters","Acyl carnitines","C25H49NO4",427.366159,52922056,"C02301","FNPHNLNTJNMAEE-HSZRJFAPSA-N","LMFA07070008","HMDB0000848",84644
